town,Index,group,State Name,District names,latitude,longitude
Dhamua ,1.450198087,1,WEST BENGAL,South Twenty Four Parganas,22.2903279,88.3921686
Gabberia ,1.449577893,1,WEST BENGAL,Haora ,22.088449,88.3008359
Swroop Nagar ,1.448241281,1,MADHYA PRADESH,Vidisha,23.83202579,77.94481942
Hatwas ,1.445622647,1,MADHYA PRADESH,Hoshangabad,32.1179475,76.400814
Paiyur ,1.442664788,1,TAMIL NADU,Tiruvannamalai,12.6712822,79.3019691
Alaudia ,1.442650372,1,JHARKHAND,Latehar,23.6855704,84.7329442
Ukhra ,1.43225765,1,WEST BENGAL,Barddhaman ,23.6474107,87.2446639
Asarganj ,1.43136902,1,BIHAR,Munger,25.17590435,86.67855662
Nalpur ,1.431063458,1,WEST BENGAL,Haora ,22.529101,88.1860611
Kailashpur ,1.425133213,1,UTTAR PRADESH,Saharanpur,24.63833355,82.09114153
Nildoh ,1.423458545,1,MAHARASHTRA,Nagpur,21.1132952,79.0013476
Kolaghat ,1.420620768,1,WEST BENGAL,Purba Medinipur,22.4430461,87.8737389
Suhagi ,1.418039655,1,MADHYA PRADESH,Jabalpur,24.7888661,79.10511681
Bankimnagar ,1.416606842,1,TRIPURA,West Tripura ,21.6954873,88.1440366
Ganeshpur ,1.415971954,1,MAHARASHTRA,Bhandara,30.7552879,78.4754707
Shilda ,1.413841228,1,WEST BENGAL,Paschim Medinipur,20.8426245,82.5269365
Adalaj ,1.407307149,1,GUJARAT,Gandhinagar,23.1646919,72.5821046
Dakshin Odlabari ,1.404845973,1,WEST BENGAL,Jalpaiguri ,26.8388964,88.6204648
Poali ,1.403729605,1,WEST BENGAL,South Twenty Four Parganas,22.3815498,88.1475435
Dukli ,1.391403551,1,TRIPURA,West Tripura ,22.3004492,79.48400287
Umlyngka ,1.382693077,1,ASSAM,East Khasi Hills,25.57186495,91.85326861
Veraval ,1.381150122,1,GUJARAT,Rajkot,20.9101099,70.365279
Gaura Kala ,1.378346037,1,UTTAR PRADESH,Varanasi,25.9923198,76.3713249
Mangalbari ,1.374092315,1,WEST BENGAL,Jalpaiguri ,25.0190569,88.1478918
Parsona ,1.370931141,1,UTTAR PRADESH,Bareilly,26.56658615,78.88292392
Pasthal ,1.358161114,1,MAHARASHTRA,Thane,19.8201509,72.7313074
Uttar Pirpur ,1.356412218,1,WEST BENGAL,Haora ,22.4911668,88.0995369
Varangaon ,1.337582355,1,MAHARASHTRA,Jalgaon,21.0104777,75.9013224
Namajgram ,1.329092489,1,WEST BENGAL,Hugli ,24.3669358,88.74531695
Kanpur ,1.329061256,1,WEST BENGAL,Haora ,26.4609135,80.3217588
Sarenga ,1.324292071,1,WEST BENGAL,Haora ,22.77796455,87.03201687
Belsor ,1.318745351,1,ASSAM,Nalbari,26.383854,91.349695
Dariapur ,1.315266421,1,BIHAR,Patna,25.82753245,85.05649299
Kalara ,1.310185239,1,WEST BENGAL,Haora ,23.48951915,77.30708765
Rameswarpur ,1.307236723,1,WEST BENGAL,South Twenty Four Parganas,22.4581719,88.2242101
Fatikroy ,1.306831233,1,MEGHALAYA,North Tripura,24.1776219,92.0213802
Malhipur ,1.306694559,1,UTTAR PRADESH,Saharanpur,27.4087071,82.3780001
Malhipur ,1.306694559,1,UTTAR PRADESH,Saharanpur,27.4087071,82.3780001
Sangrampur ,1.304232853,1,WEST BENGAL,South Twenty Four Parganas,22.2255328,88.3298599
Bachra ,1.301624089,1,WEST BENGAL,Chatra,23.6905539,85.0711288
Bargi ,1.293033772,1,MADHYA PRADESH,Jabalpur,22.7649421,81.15284812
Gogaon ,1.292273482,1,MADHYA PRADESH,Khargone (West Nimar),21.9165221,75.747385
Jateshwar ,1.291420554,1,WEST BENGAL,Jalpaiguri ,20.6876667,77.65884503
Uttar Latabari ,1.290784674,1,WEST BENGAL,Jalpaiguri ,26.685819,89.43696
Jetpur ,1.289894792,1,GUJARAT,Vadodara,21.7543725,70.6189391
Galiakot ,1.285399155,1,RAJASTHAN,Dungarpur ,23.5442268,74.0052761
Kotwali ,1.27786907,1,UTTAR PRADESH,Bijnor,26.9215467,85.1107529
Jirat ,1.275632895,1,WEST BENGAL,Hugli ,23.097519,88.4615651
Dhakuria ,1.273430027,1,WEST BENGAL,North Twenty Four Parganas,22.5094085,88.371185
Jamtara ,1.272181624,1,JHARKHAND,Giridih,23.9801639,86.9243637
Bora Gagangohalia ,1.264089449,1,WEST BENGAL,South Twenty Four Parganas,22.3900397,88.2607138
Benjanhari Acharial (P) ,1.263598405,1,WEST BENGAL,South Twenty Four Parganas,22.4650574,88.1742623
Chanddandaha ,1.259204878,1,WEST BENGAL,South Twenty Four Parganas,22.3808182,88.2339532
Chaulia ,1.253824549,1,WEST BENGAL,Paschim Medinipur,23.4537258,89.4634348
Borio ,1.249537557,1,JHARKHAND,Sahibganj,25.1003261,87.61712659
Isri ,1.248896651,1,JHARKHAND,Giridih,30.4201082,75.9365129
Ghugus ,1.248067812,1,MAHARASHTRA,Chandrapur,19.9433575,79.1199701
Rishra ,1.246034229,1,WEST BENGAL,Hugli ,22.7247059,88.3434353
Chandil ,1.245067984,1,JHARKHAND,Saraikela-Kharsawan,22.91584775,86.01534317
Satakha Hq. ,1.24130836,1,NAGALAND,Zunheboto,25.9290416,94.4476239
Satpokhari ,1.237204638,1,UTTAR PRADESH,Chandauli,27.7421913,83.6515732
Bhatenda ,1.234157087,1,WEST BENGAL,North Twenty Four Parganas,22.62919126,88.49752778
Panisagar ,1.232133965,1,MEGHALAYA,North Tripura,24.2954598,92.15316537
Arsande ,1.229352472,1,JHARKHAND,Ranchi,23.429648,85.3514282
Panchet ,1.228779041,1,JHARKHAND,Dhanbad,23.6892937,86.7598057
Kasim Bazar ,1.22289788,1,WEST BENGAL,Murshidabad ,26.05169328,89.22317344
Palhni ,1.222603876,1,UTTAR PRADESH,Azamgarh,26.0374059,83.1604433
Srirampur ,1.216390025,1,WEST BENGAL,Barddhaman ,22.7549951,88.3416672
Naroli ,1.214361811,1,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,20.275253,72.9423187
Sambra ,1.214220863,1,KARNATAKA,Belgaum,15.8694928,74.6110659
Falakata ,1.207873714,1,WEST BENGAL,Jalpaiguri ,26.60071835,89.12808739
Wadgaon Road ,1.201806139,1,MAHARASHTRA,Yavatmal,18.46014367,73.82600982
Paschim Jitpur ,1.197733156,1,WEST BENGAL,Jalpaiguri ,26.5405869,89.5289129
Gabhana ,1.196279826,1,UTTAR PRADESH,Aligarh,28.0539546,77.97503031
Dhunki ,1.195799317,1,WEST BENGAL,Haora ,19.8446509,78.9483869
Dandirhat (P) ,1.189138498,1,WEST BENGAL,North Twenty Four Parganas,22.642931,88.8930579
Chinchuria ,1.17513123,1,WEST BENGAL,Barddhaman ,23.695975,87.183896
Kohima Village ,1.174333959,1,MANIPUR,Kohima,25.67742701,94.11606978
Shirgaon ,1.172982173,1,MAHARASHTRA,Thane,17.0301335,74.384552
Benakanahalli ,1.170758004,1,KARNATAKA,Belgaum,17.9835416,77.5253766
Alang ,1.163908984,1,GUJARAT,Bhavnagar,21.3968581,72.1774463
Dudhani ,1.15897277,1,JHARKHAND,Dumka,21.43180795,76.7990387
Raghunathpur (P) ,1.156911719,1,WEST BENGAL,North Twenty Four Parganas,24.4931111,81.23138088
Sanjan ,1.149305199,1,GUJARAT,Valsad,20.1922347,72.8210847
Maslandapur ,1.136847729,1,WEST BENGAL,North Twenty Four Parganas,22.8361943,88.725808
Baneswar ,1.136784155,1,WEST BENGAL,Koch Bihar ,26.3980996,89.4969088
Matiari ,1.135190433,1,WEST BENGAL,Nadia ,25.025739,81.73614148
Sukhiapokhri ,1.131736695,1,WEST BENGAL,Darjiling ,26.997366,88.1669557
Kharia (P) ,1.131339602,1,WEST BENGAL,Jalpaiguri ,21.4436995,75.1519589
Ballavpur ,1.13047205,1,WEST BENGAL,Barddhaman ,23.6884877,87.6508524
Puraini ,1.128389328,1,BIHAR,Bhagalpur,25.59357,86.98674126
Uttarparanij ,1.128136686,1,WEST BENGAL,South Twenty Four Parganas,22.2042124,88.4476603
Baskhoh ,1.126640161,1,RAJASTHAN,Jaipur ,26.8309737,76.1517978
Asapur ,1.118384838,1,UTTAR PRADESH,Varanasi,22.28962885,75.56699679
Jaygaon ,1.117650757,1,WEST BENGAL,Jalpaiguri ,19.0228086,76.3199723
Purusottampur ,1.117446227,1,WEST BENGAL,Hugli ,19.5078585,84.89556657
Satalkheri ,1.115661152,1,RAJASTHAN,Kota ,24.65423,75.978444
Bharveli ,1.114805313,1,MADHYA PRADESH,Balaghat,22.3054457,80.36002158
Majiara ,1.110219125,1,WEST BENGAL,Barddhaman ,23.80426784,90.88145936
Radhanagar ,1.108643023,1,WEST BENGAL,South Twenty Four Parganas,22.5556391,75.5360008
Srirampura ,1.102566195,1,KARNATAKA,Mysore,12.9965408,77.5633115
Mahendranagar ,1.085428459,1,GUJARAT,Rajkot,26.8635752,85.9641053
Suket ,1.084339469,1,RAJASTHAN,Kota ,24.6473824,76.0438211
Raghabpur (P) ,1.084328974,1,WEST BENGAL,Puruliya,22.0982814,88.3944012
Borpukhuri ,1.083835703,1,ASSAM,Nagaon,27.02689515,95.0191353
Surgana ,1.083679164,1,MAHARASHTRA,Nashik,20.5592432,73.6375614
Bagnan ,1.071122906,1,WEST BENGAL,Haora ,22.4625633,87.970121
Solgohalia ,1.068904754,1,WEST BENGAL,South Twenty Four Parganas,22.3955431,88.5154312
Manikpur ,1.068309733,1,WEST BENGAL,Haora ,24.503387,80.69906013
Mathurapur ,1.059990315,1,BIHAR,Samastipur,23.93415495,78.19096345
Mathurapur ,1.059990315,1,BIHAR,Samastipur,23.93415495,78.19096345
Mathurapur ,1.059990315,1,BIHAR,Samastipur,23.93415495,78.19096345
Maharajpur ,1.051822856,1,MADHYA PRADESH,Jabalpur,25.0169621,79.7265182
Mahimapur ,1.046050383,1,UTTAR PRADESH,Jaunpur,20.70646495,78.11219769
Lalpur (P) ,1.045985,1,WEST BENGAL,Nadia ,23.14350895,75.84068744
Termi ,1.045685474,1,JHARKHAND,Bokaro,31.5082395,77.8589701
Beliatore ,1.045382677,1,WEST BENGAL,Bankura ,23.3152572,87.2229534
Tangdhar ,1.039734266,1,JAMMU & KASHMIR,Kupwara,34.3979159,73.861331
Kurthi Jafarpur ,1.036079024,1,UTTAR PRADESH,Mau,26.014611,83.5037934
Palashi ,1.034555333,1,WEST BENGAL,North Twenty Four Parganas,22.928192,88.4860182
Bahadurpur ,1.032946278,1,UTTAR PRADESH,Chandauli,23.4388336,88.4640623
Bahadurpur ,1.032946278,1,UTTAR PRADESH,Chandauli,23.4388336,88.4640623
Natibpur ,1.020845792,1,WEST BENGAL,Haora ,22.6658339,87.8911044
Jetia ,1.015670702,1,WEST BENGAL,North Twenty Four Parganas,28.7624676,78.8117551
Panrra ,1.010805353,1,JHARKHAND,Dhanbad,9.2262496,76.5235735
Musabani ,1.010449211,1,JHARKHAND,Purbi Singhbhum,22.55868615,86.40966796
Noamundi ,1.009190702,1,JHARKHAND,Pashchimi Singhbhum,22.18394785,85.42786363
Kiriburu ,1.002758912,1,JHARKHAND,Pashchimi Singhbhum,22.1052858,85.2946667
Gangiri ,1.001824336,1,UTTAR PRADESH,Aligarh,27.8508739,78.4588851
Mandir Hasaud ,1.00148472,1,CHHATTISGARH,Raipur,21.2260053,81.7737601
Majhgawan ,0.998752649,2,MADHYA PRADESH,Satna,24.2004919,81.40732049
Bamora ,0.998749568,2,MADHYA PRADESH,Sagar,23.13195,75.68497532
Shahapur ,0.998559696,2,MAHARASHTRA,Bhandara,20.9812355,77.89001025
Shahapur ,0.998559696,2,MAHARASHTRA,Bhandara,20.9812355,77.89001025
Itahar ,0.993404809,2,WEST BENGAL,Uttar Dinajpur,25.41171115,88.13822989
Khandra ,0.992967877,2,WEST BENGAL,Barddhaman ,29.4295875,76.8439646
Chandwa ,0.988634785,2,JHARKHAND,Latehar,23.6589217,84.78597325
Saidpur Khajuria ,0.984966335,2,UTTAR PRADESH,Bareilly,28.336976,79.4722422
Anantapur ,0.982395905,2,WEST BENGAL,Purba Medinipur,14.72421995,77.43067381
Anantapur ,0.982395905,2,WEST BENGAL,Purba Medinipur,14.72421995,77.43067381
Irongmara ,0.965488959,2,ASSAM,Cachar,24.6890483,92.7418989
Shapur ,0.961472722,2,GUJARAT,Rajkot,21.2374584,76.2235471
Sahebpur ,0.953886159,2,WEST BENGAL,South Twenty Four Parganas,22.411721,88.4924518
Barkalikapur ,0.945758065,2,WEST BENGAL,South Twenty Four Parganas,22.3819456,88.2211003
Dhanwar ,0.944337618,2,WEST BENGAL,Giridih,24.40712815,85.94305858
Kanapaka ,0.940902128,2,ANDHRA PRADESH,Vizianagaram,18.1215391,83.3814623
Buzurg ,0.936434579,2,CHHATTISGARH,Gwalior,22.18923875,75.78349014
Seemalwara ,0.935843148,2,RAJASTHAN,Dungarpur ,23.5671103,73.7433908
Piran Kaliyar ,0.929451216,2,UTTARAKHAND,Hardwar,29.9226501,77.9393977
Maramangalathupatti ,0.924202754,2,TAMIL NADU,Salem,11.68357448,78.04518603
Dahali ,0.923931288,2,ASSAM,Kamrup,26.1536347,85.9067409
Baruipara ,0.920778012,2,WEST BENGAL,Hugli ,22.7668969,88.2370465
Patuli ,0.919646709,2,WEST BENGAL,Nadia ,23.5473858,88.2521117
Madhapar ,0.916121309,2,MADHYA PRADESH,Kachchh,23.2403777,69.7076222
Hatgachha ,0.915774061,2,WEST BENGAL,Haora ,23.704051,88.2655077
Barjora ,0.912118438,2,WEST BENGAL,Bankura ,23.4258934,87.289849
Ajitpur ,0.907848373,2,UTTAR PRADESH,Rampur,21.27416835,77.48508006
Dighawani ,0.906402163,2,MADHYA PRADESH,Chhindwara,22.205098,78.81814026
Parmanandpur ,0.905726473,2,UTTAR PRADESH,Varanasi,26.4984635,87.0463986
Vadghar ,0.901155221,2,MAHARASHTRA,Raigarh,18.0359532,73.5909319
Bishnupur ,0.899493471,2,WEST BENGAL,Birbhum,23.0757335,87.3146343
Bishnupur ,0.899493471,2,WEST BENGAL,Birbhum,23.0757335,87.3146343
Bishnupur ,0.899493471,2,WEST BENGAL,Birbhum,23.0757335,87.3146343
Sarai Mohana ,0.898614303,2,UTTAR PRADESH,Varanasi,25.3351873,83.0560463
Sripur ,0.897365032,2,WEST BENGAL,Hugli ,22.19367,88.4511401
Bhagirathpur ,0.89703365,2,BIHAR,Samastipur,19.4296103,84.9625926
Sadpur ,0.892362971,2,WEST BENGAL,North Twenty Four Parganas,24.38957185,79.13365382
Bhangar Raghunathpur ,0.886910699,2,WEST BENGAL,South Twenty Four Parganas,22.509536,88.6024169
Laskarpara ,0.884273095,2,WEST BENGAL,Jalpaiguri ,26.4753846,89.8085225
Bhagabatipur ,0.883379791,2,WEST BENGAL,Hugli ,22.0792862,88.307953
Barhi ,0.877514032,2,JHARKHAND,Hazaribagh,24.2647031,85.474672
Gobindapur ,0.872331979,2,ASSAM,Goalpara,22.2288989,88.4189556
Gobindapur ,0.872331979,2,ASSAM,Goalpara,22.2288989,88.4189556
Simlapal ,0.865130539,2,WEST BENGAL,Bankura ,22.9108794,87.0707273
Sualkuchi ,0.853872857,2,ASSAM,Kamrup,26.1699129,91.5708517
Murarai ,0.846445667,2,WEST BENGAL,Birbhum,24.4403566,87.8585829
Labhpur ,0.843750131,2,WEST BENGAL,Birbhum,23.8152993,87.8000825
Jalda ,0.843473039,2,ODISHA,Sundargarh,23.16916055,81.78304928
Muragachha ,0.841604899,2,WEST BENGAL,North Twenty Four Parganas,22.4360287,88.4950634
Chhota Gobindpur ,0.833860411,2,JHARKHAND,Purbi Singhbhum,22.6594032,85.993123
Raghunathpur ,0.830508994,2,BIHAR,Katihar,20.3519157,86.1499006
Raghunathpur ,0.830508994,2,BIHAR,Katihar,20.3519157,86.1499006
Chak Kashipur ,0.8294905,2,WEST BENGAL,South Twenty Four Parganas,22.4262198,88.1645112
Tamgaon ,0.829465857,2,MAHARASHTRA,Kolhapur,21.0211298,76.67330362
Petua ,0.829151881,2,WEST BENGAL,South Twenty Four Parganas,22.4142876,88.4488656
Kalua ,0.826680259,2,WEST BENGAL,South Twenty Four Parganas,22.453898,88.3124001
Noapara (P) ,0.821215036,2,WEST BENGAL,North Twenty Four Parganas,22.4565302,88.6092393
Udpura ,0.820818349,2,RAJASTHAN,Kota ,24.12244875,75.15090981
Amlajora ,0.82027592,2,WEST BENGAL,Barddhaman ,23.4658814,87.384875
Seota ,0.819241435,2,JHARKHAND,Ramgarh,23.8688347,89.9956981
Shahpur ,0.817158972,2,UTTARAKHAND,Hardwar,27.3835175,75.9624195
Haludpukhur ,0.810815856,2,JHARKHAND,Purbi Singhbhum,22.6011378,86.138425
Ramchandrapur ,0.808979671,2,WEST BENGAL,Haora ,22.4360078,88.3846267
Ramchandrapur ,0.808979671,2,WEST BENGAL,Haora ,22.4360078,88.3846267
Ramchandrapur ,0.808979671,2,WEST BENGAL,Haora ,22.4360078,88.3846267
Sarpara ,0.806945324,2,ASSAM,Kamrup,31.5506813,77.7180684
Simla ,0.80595384,2,WEST BENGAL,Hugli ,31.1041526,77.1709729
Sansari ,0.801922103,2,MAHARASHTRA,Nashik,24.87407795,87.74607977
Champua ,0.799765797,2,ODISHA,Kendujhar,22.00580135,85.58517122
Gangnapur ,0.797894158,2,WEST BENGAL,Nadia ,23.131652,88.6398971
Bankul ,0.797865219,2,WEST BENGAL,Haora ,28.2442359,82.4542093
Gangpur ,0.797388935,2,WEST BENGAL,Barddhaman ,23.2236194,87.926521
8 PSD-B ,0.794321007,2,RAJASTHAN,Ganganagar ,28.8466457,72.886965
Hinkal ,0.793508597,2,KARNATAKA,Mysore,12.3299639,76.6007405
Bamangachhi ,0.79270657,2,WEST BENGAL,North Twenty Four Parganas,22.3721447,88.390485
Amathur ,0.787890464,2,TAMIL NADU,Virudhunagar,9.5621155,77.8588242
Sahebganj ,0.785574096,2,WEST BENGAL,Barddhaman ,25.0320437,87.69176396
Chopra ,0.785061428,2,WEST BENGAL,Uttar Dinajpur,26.4022407,88.37452331
Anandanagar ,0.781066796,2,TRIPURA,West Tripura ,18.5957229,77.8663036
Dhanegaon ,0.777983765,2,MAHARASHTRA,Nanded,21.6296129,79.05597005
Ramanathpur ,0.776464976,2,WEST BENGAL,Hugli ,22.2930656,88.3528856
Rosera ,0.776349551,2,MADHYA PRADESH,Narsimhapur,25.7798366,86.04254408
Dasnapur ,0.775876707,2,MAHARASHTRA,Adilabad,19.4476182,78.6124131
Kadakola ,0.773108215,2,KARNATAKA,Mysore,12.1927222,76.6645229
Sethiya ,0.764520309,2,MADHYA PRADESH,Chhindwara,22.30749355,78.7449256
Koyra ,0.762718975,2,WEST BENGAL,North Twenty Four Parganas,21.9700312,89.43197813
Haringhata Farm ,0.760279686,2,WEST BENGAL,Nadia ,22.9539161,88.5253613
Deulpur ,0.759136888,2,WEST BENGAL,Haora ,22.599812,88.164483
Barora ,0.757613887,2,JHARKHAND,Dhanbad,23.8929828,78.60640025
Itwa ,0.755079392,2,UTTAR PRADESH,Siddharthnagar,27.30585445,82.72765212
Harindanga ,0.75192541,2,WEST BENGAL,Nadia ,22.2987159,88.1860126
Chintalavalasa ,0.742805861,2,ANDHRA PRADESH,Vizianagaram,18.0676716,83.4077536
Achalganj ,0.741912429,2,UTTAR PRADESH,Unnao,26.45245848,80.56505525
Kesabpur ,0.741159614,2,WEST BENGAL,Haora ,24.7847767,87.85516323
Hafizpur ,0.741026371,2,UTTAR PRADESH,Azamgarh,23.99243125,77.35410739
Banagram ,0.740363201,2,WEST BENGAL,Barddhaman ,22.4463029,88.284084
Sarapaka ,0.739844074,2,ANDHRA PRADESH,Khammam,17.6898839,80.8690762
Chhora ,0.737254681,2,WEST BENGAL,Barddhaman ,25.2572719,73.4904241
Satara ,0.732562527,2,MAHARASHTRA,Aurangabad,17.63612885,74.29827808
Nadabhanga ,0.728374598,2,WEST BENGAL,South Twenty Four Parganas,22.4046522,88.2339448
Saram ,0.726413003,2,JHARKHAND,Bokaro,12.2827148,79.7070322
Begampur ,0.720095941,2,WEST BENGAL,Hugli ,22.7384088,88.2551099
Bhandra ,0.716615338,2,JHARKHAND,Bokaro,23.35931625,84.81760334
Sirsha ,0.71611201,2,WEST BENGAL,Barddhaman ,24.7602354,80.9106344
Geni ,0.709440573,2,WEST BENGAL,Darjiling ,23.3147098,74.83401561
Bakultala ,0.706853255,2,ANDAMAN & NICOBAR ISLANDS,North  & Middle Andaman,22.3836288,88.651916
Umarsara ,0.70661767,2,MAHARASHTRA,Yavatmal,20.36394922,78.12724949
Birlapur ,0.705528277,2,WEST BENGAL,South Twenty Four Parganas,22.4216513,88.1559781
Bishamakatak ,0.70232537,2,ODISHA,Rayagada  ,19.4656009,83.54918537
Iklehra ,0.699127352,2,MADHYA PRADESH,Chhindwara,23.14993695,76.3958583
Siltara ,0.692061707,2,CHHATTISGARH,Raipur,23.62779995,78.31126998
Kantilo ,0.690689124,2,ODISHA,Nayagarh  ,20.36072815,85.19261295
Karidhya ,0.689998637,2,WEST BENGAL,Birbhum,23.9171179,87.4886698
Keolari ,0.685084457,2,MADHYA PRADESH,Seoni,23.80425785,79.56283174
Amgaon bk. ,0.684457718,2,MAHARASHTRA,Gondiya,21.1612718,79.9601946
Nivi ,0.683584125,2,UTTAR PRADESH,Allahabad ,18.2947409,73.5830784
Belgharia ,0.670016533,2,WEST BENGAL,Nadia ,22.6656371,88.3980035
Semari ,0.669695067,2,RAJASTHAN,Udaipur,24.7803923,81.11158855
Bishnugarh ,0.669587332,2,JHARKHAND,Hazaribagh,24.0143825,85.7481189
Kota ,0.66796641,2,UTTAR PRADESH,Sonbhadra,25.1737019,75.8574194
Makhanpur ,0.666239681,2,UTTAR PRADESH,Firozabad,24.9395042,80.35039197
Dhanauli ,0.665484772,2,UTTAR PRADESH,Agra,23.11695935,80.5865018
Lathikata ,0.665164619,2,ODISHA,Sundargarh,22.1421533,84.94290374
Ukhrul ,0.663139229,2,TRIPURA,Ukhrul,25.3110738,94.47537752
Daitari ,0.661588152,2,ODISHA,Kendujhar,21.1611511,85.82584964
Marai Kalan ,0.658344122,2,JHARKHAND,Hazaribagh,23.33196295,80.52385185
Harishpur ,0.658273852,2,WEST BENGAL,Barddhaman ,22.0376282,88.285866
Ambada ,0.658265935,2,MADHYA PRADESH,Chhindwara,21.5727142,78.52707955
Barman Kalan ,0.65704314,2,MADHYA PRADESH,Narsimhapur,23.03063,79.02499225
Kriparampur ,0.653266765,2,WEST BENGAL,South Twenty Four Parganas,22.3573448,88.2680159
Nanjikottai ,0.650686088,2,TAMIL NADU,Thanjavur,10.75291596,79.13928135
Kharkhari ,0.650389359,2,JHARKHAND,Dhanbad,23.85942055,80.30208858
Begari ,0.650078821,2,WEST BENGAL,Haora ,28.29016795,69.3575852
Korwa ,0.649268297,2,UTTAR PRADESH,Sultanpur,22.94161775,85.54820047
Chinchani ,0.647997562,2,MAHARASHTRA,Thane,16.4219558,74.5310514
Gooty ,0.647694098,2,ANDHRA PRADESH,Anantapur,15.12279,77.636011
Chandapur ,0.647263217,2,ODISHA,Nayagarh  ,19.2443377,84.7513646
Air Force Area ,0.646973144,2,UTTAR PRADESH,Gorakhpur,26.7552868,83.4291887
Kataka ,0.646808369,2,UTTAR PRADESH,Mirzapur,25.1858411,83.0329151
Sapotra ,0.644967432,2,RAJASTHAN,Karauli ,26.2922765,76.7535781
Azizpur ,0.644067874,2,UTTAR PRADESH,Agra,23.43495655,76.63140226
Matigara ,0.644000637,2,JHARKHAND,Dhanbad,26.7207929,88.3842051
Sirsia ,0.632084782,2,JHARKHAND,Giridih,26.8949177,84.9179347
Saij ,0.62300669,2,GUJARAT,Gandhinagar,23.2091806,72.5206734
Siduli ,0.621841887,2,WEST BENGAL,Barddhaman ,23.6484833,87.2115752
Bhisiana ,0.620032463,2,PUNJAB,Bathinda,30.279638,74.7723913
Charipara ,0.617366118,2,TRIPURA,West Tripura ,25.0277299,92.29702695
Kadodara ,0.616846991,2,GUJARAT,Surat,21.173694,72.958149
Narsinghgarh ,0.615579432,2,MADHYA PRADESH,Damoh,23.709099,77.088747
Chawand ,0.614488899,2,RAJASTHAN,Udaipur,23.31448115,75.4574245
Ibrahimpur ,0.610399537,2,UTTAR PRADESH,Azamgarh,20.6455301,76.24576648
Minakhan ,0.610105318,2,WEST BENGAL,North Twenty Four Parganas,22.4992753,88.71538579
Babanpur (P) ,0.605933641,2,WEST BENGAL,North Twenty Four Parganas,19.626055,84.684909
Bhagawanpur ,0.601680769,2,UTTAR PRADESH,Varanasi,26.58560045,86.46840654
Sonapur Gaon ,0.601502999,2,ASSAM,Kamrup Metropolitan,19.15885272,72.93158925
Khodar Bazar ,0.601405978,2,WEST BENGAL,South Twenty Four Parganas,22.3604541,88.4270696
Jhagarwas ,0.598515267,2,RAJASTHAN,Nagaur,26.915163,74.3135834
Kolayat ,0.594778705,2,RAJASTHAN,Bikaner,27.8362183,72.9554371
Ghansaur ,0.5932748,2,MADHYA PRADESH,Seoni,22.4859901,79.70313089
Veparala ,0.586652563,2,ANDHRA PRADESH,Y.S.R.,14.8572175,78.3482649
Janki Nagar ,0.58391967,2,UTTAR PRADESH,Gonda,23.2103985,77.41746658
Chichli ,0.582990777,2,MADHYA PRADESH,Narsimhapur,23.1635303,77.39190892
Makranifali ,0.577014698,2,MAHARASHTRA,Nandurbar,21.5519815,74.0000009
Buita ,0.576139342,2,WEST BENGAL,South Twenty Four Parganas,22.451779,88.1852307
Dabra ,0.575209897,2,CHHATTISGARH,Gwalior,25.8818881,78.3305079
Lasudiya Mori ,0.572901617,2,MADHYA PRADESH,Indore,22.7833398,75.9094118
Maithon ,0.569362033,2,JHARKHAND,Dhanbad,23.82096545,86.75867825
Saidpura ,0.568154672,2,UTTARAKHAND,Hardwar,24.26737955,77.56570417
Saidpura ,0.568154672,2,UTTARAKHAND,Hardwar,24.26737955,77.56570417
Basai ,0.565921673,2,WEST BENGAL,Hugli ,24.07724565,75.54736416
Sarsaul ,0.564142714,2,UTTAR PRADESH,Aligarh,26.2840047,80.4884002
Bandiya ,0.563675104,2,UTTARAKHAND,Udham Singh Nagar,23.396542,69.0112208
Akdoni Khurd ,0.561922048,2,JHARKHAND,Giridih,24.1583366,86.2787253
Shekhpura ,0.560495596,2,UTTAR PRADESH,Muzaffarnagar,26.29170515,78.27102468
Shekhpura ,0.560495596,2,UTTAR PRADESH,Muzaffarnagar,26.29170515,78.27102468
Samayanallur ,0.559360352,2,TAMIL NADU,Madurai,9.9795005,78.0356611
Khatiguda ,0.550163292,2,ODISHA,Nabarangapur ,19.23921845,82.77802388
Katai ,0.544578337,2,MAHARASHTRA,Thane,24.13632295,81.89902796
Samangaon ,0.538937485,2,MAHARASHTRA,Nashik,18.4494052,76.4266491
Atru ,0.538595268,2,RAJASTHAN,Baran ,24.8820675,76.6700458
Khandauli ,0.536956527,2,UTTAR PRADESH,Agra,26.57242515,77.86363058
Chakapara ,0.530791008,2,WEST BENGAL,Haora ,24.95806225,87.65799335
Chintapalle ,0.528679746,2,ANDHRA PRADESH,Visakhapatnam,17.8706618,82.351824
Jallaram ,0.518967959,2,ANDHRA PRADESH,Karimnagar,18.6046262,79.5674112
Nasibpur ,0.514763323,2,WEST BENGAL,Hugli ,22.8046405,88.2636731
Chitegaon ,0.51464197,2,MAHARASHTRA,Aurangabad,20.4041077,74.9583864
Harirampur ,0.51348885,2,WEST BENGAL,Dakshin Dinajpur,25.37875065,88.25256753
Senur ,0.51289178,2,TAMIL NADU,Vellore,12.96262906,79.0911798
Lawsohtun ,0.511126588,2,ASSAM,East Khasi Hills,25.55780035,91.86193229
